entry_ts,exit_ts,direction,pnl_ticks
2025-02-07 11:36:00 UTC,2025-02-07 12:00:00 UTC,short,9.999999999999432
2025-02-10 10:36:00 UTC,2025-02-10 10:48:00 UTC,short,-45.000000000000284
2025-02-11 10:36:00 UTC,2025-02-11 11:12:00 UTC,short,4.999999999999716
2025-02-11 11:36:00 UTC,2025-02-11 16:55:00 UTC,short,-3.0000000000001137
2025-02-12 10:36:00 UTC,2025-02-12 11:12:00 UTC,short,4.999999999999716
2025-02-12 11:36:00 UTC,2025-02-12 12:00:00 UTC,short,4.999999999999716
2025-02-13 10:36:00 UTC,2025-02-13 11:00:00 UTC,long,20.000000000000284
2025-02-14 10:36:00 UTC,2025-02-14 11:00:00 UTC,short,29.999999999999716
2025-02-17 10:36:00 UTC,2025-02-17 14:29:00 UTC,long,41.99999999999875
2025-02-18 10:36:00 UTC,2025-02-18 11:12:00 UTC,long,4.999999999999716
2025-02-18 11:36:00 UTC,2025-02-18 12:12:00 UTC,long,4.999999999999716
2025-02-19 10:36:00 UTC,2025-02-19 11:00:00 UTC,short,15.000000000000568
2025-02-19 11:36:00 UTC,2025-02-19 12:12:00 UTC,short,4.999999999999716
2025-02-20 10:36:00 UTC,2025-02-20 11:24:00 UTC,short,-45.000000000000284
2025-02-20 12:00:00 UTC,2025-02-20 16:55:00 UTC,long,-9.999999999999432
2025-02-21 10:36:00 UTC,2025-02-21 11:24:00 UTC,short,29.999999999999716
2025-02-24 10:36:00 UTC,2025-02-24 11:12:00 UTC,long,9.999999999999432
2025-02-25 10:36:00 UTC,2025-02-25 11:00:00 UTC,short,115.00000000000057
2025-02-26 10:36:00 UTC,2025-02-26 11:00:00 UTC,short,9.999999999999432
2025-02-26 11:48:00 UTC,2025-02-26 16:55:00 UTC,short,-10.999999999999943
2025-02-27 10:36:00 UTC,2025-02-27 11:00:00 UTC,long,4.999999999999716
2025-02-27 11:24:00 UTC,2025-02-27 16:55:00 UTC,long,9.999999999999432
2025-02-28 10:36:00 UTC,2025-02-28 11:00:00 UTC,long,15.000000000000568
2025-02-28 11:24:00 UTC,2025-02-28 12:00:00 UTC,long,15.000000000000568
2025-03-03 10:36:00 UTC,2025-03-03 11:00:00 UTC,short,65.00000000000057
2025-03-04 10:36:00 UTC,2025-03-04 11:00:00 UTC,short,4.999999999999716
2025-03-04 11:24:00 UTC,2025-03-04 12:00:00 UTC,short,-45.000000000000284
2025-03-05 10:36:00 UTC,2025-03-05 11:00:00 UTC,short,54.999999999999716
2025-03-06 10:36:00 UTC,2025-03-06 11:00:00 UTC,short,54.999999999999716
2025-03-06 12:24:00 UTC,2025-03-06 16:55:00 UTC,short,12.000000000000455
2025-03-07 10:36:00 UTC,2025-03-07 10:48:00 UTC,long,-45.000000000000284
2025-03-07 12:12:00 UTC,2025-03-07 16:55:00 UTC,short,-10.999999999999943
2025-03-10 10:36:00 UTC,2025-03-10 11:00:00 UTC,short,45.000000000000284
2025-03-11 10:36:00 UTC,2025-03-11 16:55:00 UTC,short,3.0000000000001137
2025-03-12 10:36:00 UTC,2025-03-12 11:00:00 UTC,long,4.999999999999716
2025-03-12 11:24:00 UTC,2025-03-12 11:48:00 UTC,long,15.000000000000568
2025-03-13 10:36:00 UTC,2025-03-13 11:36:00 UTC,long,-45.000000000000284
2025-03-13 12:00:00 UTC,2025-03-13 16:55:00 UTC,short,20.999999999999375
2025-03-14 10:36:00 UTC,2025-03-14 11:00:00 UTC,short,-45.000000000000284
2025-03-17 10:36:00 UTC,2025-03-17 11:12:00 UTC,short,34.99999999999943
2025-03-17 11:36:00 UTC,2025-03-17 12:00:00 UTC,short,4.999999999999716
2025-03-18 10:36:00 UTC,2025-03-18 11:12:00 UTC,short,29.999999999999716
2025-03-19 10:36:00 UTC,2025-03-19 11:36:00 UTC,long,29.999999999999716
2025-03-19 12:12:00 UTC,2025-03-19 16:55:00 UTC,long,11.999999999999034
2025-03-20 10:36:00 UTC,2025-03-20 11:12:00 UTC,long,100.0
2025-03-21 10:36:00 UTC,2025-03-21 11:00:00 UTC,long,20.000000000000284
2025-03-21 11:36:00 UTC,2025-03-21 12:24:00 UTC,long,15.000000000000568
2025-03-24 10:36:00 UTC,2025-03-24 11:00:00 UTC,long,40.00000000000057
2025-03-25 10:36:00 UTC,2025-03-25 11:00:00 UTC,short,34.99999999999943
2025-03-26 10:36:00 UTC,2025-03-26 11:12:00 UTC,long,25.0
2025-03-26 12:00:00 UTC,2025-03-26 16:55:00 UTC,long,4.000000000000625
2025-03-27 10:36:00 UTC,2025-03-27 11:24:00 UTC,long,9.999999999999432
2025-03-27 11:48:00 UTC,2025-03-27 16:55:00 UTC,long,16.00000000000108
2025-03-28 10:36:00 UTC,2025-03-28 11:00:00 UTC,short,20.000000000000284
2025-03-31 10:36:00 UTC,2025-03-31 11:00:00 UTC,long,109.99999999999943
2025-04-01 10:48:00 UTC,2025-04-01 16:55:00 UTC,short,28.999999999999204
2025-04-02 10:36:00 UTC,2025-04-02 11:00:00 UTC,long,34.99999999999943
2025-04-03 10:36:00 UTC,2025-04-03 11:00:00 UTC,short,20.000000000000284
2025-04-03 11:24:00 UTC,2025-04-03 12:12:00 UTC,short,-45.000000000000284
2025-04-04 10:36:00 UTC,2025-04-04 11:00:00 UTC,short,104.99999999999972
2025-04-04 11:48:00 UTC,2025-04-04 12:00:00 UTC,short,-45.000000000000284
2025-04-07 10:36:00 UTC,2025-04-07 11:00:00 UTC,long,50.0
2025-04-07 11:36:00 UTC,2025-04-07 12:12:00 UTC,long,-45.000000000000284
2025-04-08 10:48:00 UTC,2025-04-08 11:12:00 UTC,short,10.000000000000142
2025-04-08 11:36:00 UTC,2025-04-08 11:48:00 UTC,short,-45.000000000000284
2025-04-09 10:48:00 UTC,2025-04-09 11:00:00 UTC,short,-45.000000000000284
2025-04-09 11:36:00 UTC,2025-04-09 16:55:00 UTC,long,530.9999999999995
2025-04-10 10:36:00 UTC,2025-04-10 11:00:00 UTC,short,39.99999999999986
2025-04-10 11:24:00 UTC,2025-04-10 11:36:00 UTC,short,-45.000000000000284
2025-04-11 10:36:00 UTC,2025-04-11 11:12:00 UTC,long,14.999999999999858
2025-04-14 10:36:00 UTC,2025-04-14 11:12:00 UTC,short,60.00000000000014
2025-04-15 11:36:00 UTC,2025-04-15 16:55:00 UTC,short,-50.9999999999998
