instrument,contracts,direction,entry_ts_et,exit_ts_et,hold_minutes,entry_price,exit_price,entry_trigger,exit_reason,pnl_ticks,pnl_usd
MNQ,4,long,2025-01-15 11:15:00,2025-01-15 11:20:00,5.0,21345.5,21325.5,21345.5,stop_loss,-80.0,-160.0
YM,1,short,2025-01-15 11:15:00,2025-01-15 11:20:00,5.0,43359.0,43384.0,43359.0,stop_loss,-25.0,-125.0
YM,1,short,2025-01-15 11:30:00,2025-01-15 11:40:00,10.0,43359.0,43324.0,43359.0,stop_loss,35.0,175.0
MNQ,4,long,2025-01-15 11:00:00,2025-01-15 16:55:00,355.0,21345.5,21375.0,21345.5,close_all_flatten,118.0,236.0
MNQ,4,long,2025-01-15 11:15:00,2025-01-15 16:55:00,340.0,21345.5,21375.0,21345.5,close_all_flatten,118.0,236.0
YM,1,short,2025-01-15 11:15:00,2025-01-15 16:55:00,340.0,43359.0,43475.0,43359.0,close_all_flatten,-116.0,-580.0
YM,1,short,2025-01-15 11:30:00,2025-01-15 16:55:00,325.0,43359.0,43475.0,43359.0,close_all_flatten,-116.0,-580.0
MNQ,4,long,2025-01-16 11:05:00,2025-01-16 11:10:00,5.0,21474.5,21454.5,21474.5,stop_loss,-80.0,-160.0
YM,1,long,2025-01-16 11:05:00,2025-01-16 11:10:00,5.0,43447.0,43422.0,43447.0,stop_loss,-25.0,-125.0
YM,1,long,2025-01-16 11:30:00,2025-01-16 11:35:00,5.0,43447.0,43422.0,43447.0,stop_loss,-25.0,-125.0
MNQ,4,short,2025-01-16 11:35:00,2025-01-16 11:55:00,20.0,21369.0,21389.0,21369.0,stop_loss,-80.0,-160.0
MNQ,4,long,2025-01-16 11:05:00,2025-01-16 16:55:00,350.0,21474.5,21210.0,21474.5,close_all_flatten,-1058.0,-2116.0
YM,1,long,2025-01-16 11:05:00,2025-01-16 16:55:00,350.0,43447.0,43333.0,43447.0,close_all_flatten,-114.0,-570.0
YM,1,long,2025-01-16 11:30:00,2025-01-16 16:55:00,325.0,43447.0,43333.0,43447.0,close_all_flatten,-114.0,-570.0
MNQ,4,short,2025-01-16 11:35:00,2025-01-16 16:55:00,320.0,21369.0,21210.0,21369.0,close_all_flatten,636.0,1272.0
MGC,5,long,2025-01-16 12:00:00,2025-01-16 16:55:00,295.0,2750.2,2747.0,2750.2,close_all_flatten,-31.99999999999818,-159.9999999999909
YM,1,long,2025-01-17 11:00:00,2025-01-17 11:05:00,5.0,43695.0,43770.0,43695.0,profit_target,75.0,375.0
MNQ,4,long,2025-01-17 11:00:00,2025-01-17 12:00:00,60.0,21587.5,21567.5,21587.5,stop_loss,-80.0,-160.0
MNQ,4,long,2025-01-17 11:00:00,2025-01-17 16:55:00,355.0,21587.5,21584.75,21587.5,close_all_flatten,-11.0,-22.0
YM,1,long,2025-01-17 11:00:00,2025-01-17 16:55:00,355.0,43695.0,43677.0,43695.0,close_all_flatten,-18.0,-90.0
MGC,5,long,2025-01-17 12:00:00,2025-01-17 16:55:00,295.0,2742.3,2740.3,2742.3,close_all_flatten,-20.0,-100.0
MNQ,4,long,2025-01-17 12:10:00,2025-01-17 16:55:00,285.0,21587.5,21584.75,21587.5,close_all_flatten,-11.0,-22.0
YM,1,short,2025-01-20 11:00:00,2025-01-20 11:05:00,5.0,43817.0,43842.0,43817.0,stop_loss,-25.0,-125.0
MNQ,4,short,2025-01-20 11:00:00,2025-01-20 12:25:00,85.0,21725.0,21665.0,21725.0,profit_target,240.0,480.0
YM,1,short,2025-01-20 12:20:00,2025-01-20 12:25:00,5.0,43817.0,43842.0,43817.0,stop_loss,-25.0,-125.0
MNQ,4,short,2025-01-20 11:00:00,2025-01-20 12:59:00,119.0,21725.0,21683.0,21725.0,close_all_flatten,168.0,336.0
YM,1,short,2025-01-20 11:00:00,2025-01-20 12:59:00,119.0,43817.0,43858.0,43817.0,close_all_flatten,-41.0,-205.0
YM,1,short,2025-01-20 12:20:00,2025-01-20 12:59:00,39.0,43817.0,43858.0,43817.0,close_all_flatten,-41.0,-205.0
MGC,5,short,2025-01-20 12:00:00,2025-01-20 14:29:00,149.0,2730.8,2730.8,2730.8,close_all_flatten,0.0,0.0
YM,1,long,2025-01-21 11:00:00,2025-01-21 11:05:00,5.0,43912.0,44044.0,43912.0,profit_target,132.0,660.0
YM,1,long,2025-01-21 11:00:00,2025-01-21 16:55:00,355.0,43912.0,44254.0,43912.0,close_all_flatten,342.0,1710.0
MGC,5,long,2025-01-21 12:00:00,2025-01-21 16:55:00,295.0,2746.0,2758.6,2746.0,close_all_flatten,125.99999999999909,629.9999999999955
MNQ,4,long,2025-01-21 12:35:00,2025-01-21 16:55:00,260.0,21709.25,21772.0,21709.25,close_all_flatten,251.0,502.0
YM,1,short,2025-01-22 11:00:00,2025-01-22 11:10:00,10.0,44343.0,44268.0,44343.0,profit_target,75.0,375.0
MNQ,4,long,2025-01-22 11:00:00,2025-01-22 11:50:00,50.0,22012.25,22072.25,22012.25,profit_target,240.0,480.0
YM,1,short,2025-01-22 11:30:00,2025-01-22 11:50:00,20.0,44343.0,44338.0,44343.0,stop_loss,5.0,25.0
MNQ,4,long,2025-01-22 11:00:00,2025-01-22 16:55:00,355.0,22012.25,21975.25,22012.25,close_all_flatten,-148.0,-296.0
YM,1,short,2025-01-22 11:00:00,2025-01-22 16:55:00,355.0,44343.0,44338.0,44343.0,close_all_flatten,5.0,25.0
YM,1,short,2025-01-22 11:30:00,2025-01-22 16:55:00,325.0,44343.0,44338.0,44343.0,close_all_flatten,5.0,25.0
MGC,5,long,2025-01-22 12:00:00,2025-01-22 16:55:00,295.0,2769.3,2766.0,2769.3,close_all_flatten,-33.00000000000182,-165.0000000000091
YM,1,long,2025-01-23 11:00:00,2025-01-23 11:05:00,5.0,44412.0,44542.0,44412.0,profit_target,130.0,650.0
MNQ,4,long,2025-01-23 11:00:00,2025-01-23 11:10:00,10.0,21918.5,21898.5,21918.5,stop_loss,-80.0,-160.0
MNQ,4,long,2025-01-23 11:00:00,2025-01-23 16:55:00,355.0,21918.5,22019.75,21918.5,close_all_flatten,405.0,810.0
YM,1,long,2025-01-23 11:00:00,2025-01-23 16:55:00,355.0,44412.0,44727.0,44412.0,close_all_flatten,315.0,1575.0
MNQ,4,long,2025-01-23 11:20:00,2025-01-23 16:55:00,335.0,21918.5,22019.75,21918.5,close_all_flatten,405.0,810.0
MGC,5,long,2025-01-23 12:00:00,2025-01-23 16:55:00,295.0,2755.2,2761.8,2755.2,close_all_flatten,66.00000000000364,330.0000000000182
MNQ,4,short,2025-01-24 11:00:00,2025-01-24 11:35:00,35.0,21999.25,22019.25,21999.25,stop_loss,-80.0,-160.0
YM,1,long,2025-01-24 11:10:00,2025-01-24 12:00:00,50.0,44693.0,44668.0,44693.0,stop_loss,-25.0,-125.0
YM,1,long,2025-01-24 12:10:00,2025-01-24 12:25:00,15.0,44693.0,44708.0,44693.0,stop_loss,15.0,75.0
MNQ,4,short,2025-01-24 11:55:00,2025-01-24 12:55:00,60.0,21999.25,21939.25,21999.25,profit_target,240.0,480.0
MNQ,4,short,2025-01-24 11:00:00,2025-01-24 16:55:00,355.0,21999.25,21906.25,21999.25,close_all_flatten,372.0,744.0
YM,1,long,2025-01-24 11:10:00,2025-01-24 16:55:00,345.0,44693.0,44590.0,44693.0,close_all_flatten,-103.0,-515.0
MNQ,4,short,2025-01-24 11:55:00,2025-01-24 16:55:00,300.0,21999.25,21906.25,21999.25,close_all_flatten,372.0,744.0
MGC,5,short,2025-01-24 12:00:00,2025-01-24 16:55:00,295.0,2778.9,2777.9,2778.9,close_all_flatten,10.0,50.0
YM,1,long,2025-01-24 12:10:00,2025-01-24 16:55:00,285.0,44693.0,44590.0,44693.0,close_all_flatten,-103.0,-515.0
YM,1,long,2025-01-27 11:00:00,2025-01-27 11:05:00,5.0,44292.0,44540.0,44292.0,profit_target,248.0,1240.0
MNQ,4,short,2025-01-27 11:25:00,2025-01-27 11:30:00,5.0,21202.75,21222.75,21202.75,stop_loss,-80.0,-160.0
MNQ,4,short,2025-01-27 11:40:00,2025-01-27 11:45:00,5.0,21202.75,21222.75,21202.75,stop_loss,-80.0,-160.0
YM,1,long,2025-01-27 11:00:00,2025-01-27 16:55:00,355.0,44292.0,44898.0,44292.0,close_all_flatten,606.0,3030.0
MNQ,4,short,2025-01-27 11:25:00,2025-01-27 16:55:00,330.0,21202.75,21294.75,21202.75,close_all_flatten,-368.0,-736.0
MNQ,4,short,2025-01-27 11:40:00,2025-01-27 16:55:00,315.0,21202.75,21294.75,21202.75,close_all_flatten,-368.0,-736.0
MGC,5,short,2025-01-27 12:00:00,2025-01-27 16:55:00,295.0,2746.2,2743.3,2746.2,close_all_flatten,28.999999999996362,144.9999999999818
MNQ,4,long,2025-01-28 11:00:00,2025-01-28 11:05:00,5.0,21265.75,21448.25,21265.75,profit_target,730.0,1460.0
YM,1,long,2025-01-28 11:00:00,2025-01-28 11:05:00,5.0,44931.0,45139.0,44931.0,profit_target,208.0,1040.0
YM,1,long,2025-01-28 11:25:00,2025-01-28 11:35:00,10.0,44931.0,44946.0,44931.0,stop_loss,15.0,75.0
MNQ,4,long,2025-01-28 11:00:00,2025-01-28 16:55:00,355.0,21265.75,21560.5,21265.75,close_all_flatten,1179.0,2358.0
YM,1,long,2025-01-28 11:00:00,2025-01-28 16:55:00,355.0,44931.0,45015.0,44931.0,close_all_flatten,84.0,420.0
YM,1,long,2025-01-28 11:25:00,2025-01-28 16:55:00,330.0,44931.0,45015.0,44931.0,close_all_flatten,84.0,420.0
MGC,5,long,2025-01-28 12:00:00,2025-01-28 16:55:00,295.0,2762.1,2771.3,2762.1,close_all_flatten,92.00000000000273,460.00000000001364
YM,1,long,2025-01-29 11:00:00,2025-01-29 11:10:00,10.0,45009.0,45034.0,45009.0,stop_loss,25.0,125.0
MNQ,4,short,2025-01-29 11:05:00,2025-01-29 11:25:00,20.0,21493.5,21513.5,21493.5,stop_loss,-80.0,-160.0
YM,1,long,2025-01-29 11:35:00,2025-01-29 11:40:00,5.0,45009.0,44984.0,45009.0,stop_loss,-25.0,-125.0
MNQ,4,short,2025-01-29 11:35:00,2025-01-29 12:00:00,25.0,21493.5,21513.5,21493.5,stop_loss,-80.0,-160.0
YM,1,long,2025-01-29 11:00:00,2025-01-29 16:55:00,355.0,45009.0,44966.0,45009.0,close_all_flatten,-43.0,-215.0
MNQ,4,short,2025-01-29 11:05:00,2025-01-29 16:55:00,350.0,21493.5,21585.25,21493.5,close_all_flatten,-367.0,-734.0
MNQ,4,short,2025-01-29 11:35:00,2025-01-29 16:55:00,320.0,21493.5,21585.25,21493.5,close_all_flatten,-367.0,-734.0
YM,1,long,2025-01-29 11:35:00,2025-01-29 16:55:00,320.0,45009.0,44966.0,45009.0,close_all_flatten,-43.0,-215.0
MGC,5,short,2025-01-29 12:00:00,2025-01-29 16:55:00,295.0,2796.0,2796.6,2796.0,close_all_flatten,-5.9999999999990905,-29.999999999995453
MNQ,4,short,2025-01-30 11:00:00,2025-01-30 11:05:00,5.0,21596.25,21478.5,21596.25,profit_target,471.0,942.0
YM,1,long,2025-01-30 11:00:00,2025-01-30 11:05:00,5.0,44884.0,44959.0,44884.0,profit_target,75.0,375.0
YM,1,long,2025-01-30 11:15:00,2025-01-30 11:25:00,10.0,44884.0,44959.0,44884.0,profit_target,75.0,375.0
MNQ,4,short,2025-01-30 11:50:00,2025-01-30 11:55:00,5.0,21596.25,21616.25,21596.25,stop_loss,-80.0,-160.0
MNQ,4,short,2025-01-30 11:00:00,2025-01-30 16:55:00,355.0,21596.25,21612.75,21596.25,close_all_flatten,-66.0,-132.0
YM,1,long,2025-01-30 11:00:00,2025-01-30 16:55:00,355.0,44884.0,45064.0,44884.0,close_all_flatten,180.0,900.0
YM,1,long,2025-01-30 11:15:00,2025-01-30 16:55:00,340.0,44884.0,45064.0,44884.0,close_all_flatten,180.0,900.0
MNQ,4,short,2025-01-30 11:50:00,2025-01-30 16:55:00,305.0,21596.25,21612.75,21596.25,close_all_flatten,-66.0,-132.0
MGC,5,long,2025-01-30 12:00:00,2025-01-30 16:55:00,295.0,2832.8,2850.8,2832.8,close_all_flatten,180.0,900.0
MNQ,4,long,2025-01-31 11:00:00,2025-01-31 11:05:00,5.0,21867.5,21950.5,21867.5,profit_target,332.0,664.0
YM,1,short,2025-01-31 11:00:00,2025-01-31 11:05:00,5.0,45107.0,45021.0,45107.0,profit_target,86.0,430.0
MNQ,4,long,2025-01-31 12:05:00,2025-01-31 12:25:00,20.0,21867.5,21927.5,21867.5,profit_target,240.0,480.0
YM,1,short,2025-01-31 12:30:00,2025-01-31 12:55:00,25.0,45107.0,45032.0,45107.0,profit_target,75.0,375.0
MNQ,4,long,2025-01-31 11:00:00,2025-01-31 16:55:00,355.0,21867.5,21556.75,21867.5,close_all_flatten,-1243.0,-2486.0
YM,1,short,2025-01-31 11:00:00,2025-01-31 16:55:00,355.0,45107.0,44680.0,45107.0,close_all_flatten,427.0,2135.0
MNQ,4,long,2025-01-31 12:05:00,2025-01-31 16:55:00,290.0,21867.5,21556.75,21867.5,close_all_flatten,-1243.0,-2486.0
MGC,5,short,2025-01-31 12:08:00,2025-01-31 16:55:00,287.0,2844.5,2833.2,2844.5,close_all_flatten,113.00000000000182,565.0000000000091
YM,1,short,2025-01-31 12:30:00,2025-01-31 16:55:00,265.0,45107.0,44680.0,45107.0,close_all_flatten,427.0,2135.0
MNQ,4,long,2025-02-03 11:00:00,2025-02-03 11:05:00,5.0,21315.0,21407.25,21315.0,profit_target,369.0,738.0
YM,1,long,2025-02-03 11:00:00,2025-02-03 11:05:00,5.0,44145.0,44535.0,44145.0,profit_target,390.0,1950.0
MNQ,4,long,2025-02-03 11:00:00,2025-02-03 16:55:00,355.0,21315.0,21544.5,21315.0,close_all_flatten,918.0,1836.0
YM,1,long,2025-02-03 11:00:00,2025-02-03 16:55:00,355.0,44145.0,44754.0,44145.0,close_all_flatten,609.0,3045.0
MGC,5,long,2025-02-03 12:24:00,2025-02-03 16:55:00,271.0,2859.2,2848.9,2859.2,close_all_flatten,-102.99999999999727,-514.9999999999864
MNQ,4,long,2025-02-04 11:00:00,2025-02-04 11:05:00,5.0,21553.25,21661.75,21553.25,profit_target,434.0,868.0
YM,1,long,2025-02-04 11:00:00,2025-02-04 11:15:00,15.0,44568.0,44643.0,44568.0,profit_target,75.0,375.0
YM,1,long,2025-02-04 12:25:00,2025-02-04 12:30:00,5.0,44568.0,44543.0,44568.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-02-04 12:30:00,2025-02-04 12:55:00,25.0,21553.25,21613.25,21553.25,profit_target,240.0,480.0
MNQ,4,long,2025-02-04 11:00:00,2025-02-04 16:55:00,355.0,21553.25,21592.5,21553.25,close_all_flatten,157.0,314.0
YM,1,long,2025-02-04 11:00:00,2025-02-04 16:55:00,355.0,44568.0,44655.0,44568.0,close_all_flatten,87.0,435.0
MGC,5,long,2025-02-04 12:08:00,2025-02-04 16:55:00,287.0,2871.8,2873.6,2871.8,close_all_flatten,17.99999999999727,89.99999999998636
YM,1,long,2025-02-04 12:25:00,2025-02-04 16:55:00,270.0,44568.0,44655.0,44568.0,close_all_flatten,87.0,435.0
MNQ,4,long,2025-02-04 12:30:00,2025-02-04 16:55:00,265.0,21553.25,21592.5,21553.25,close_all_flatten,157.0,314.0
MNQ,4,long,2025-02-05 11:00:00,2025-02-05 11:15:00,15.0,21592.0,21572.0,21592.0,stop_loss,-80.0,-160.0
YM,1,long,2025-02-05 11:05:00,2025-02-05 11:15:00,10.0,44727.0,44702.0,44727.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-02-05 11:25:00,2025-02-05 11:35:00,10.0,21592.0,21652.0,21592.0,profit_target,240.0,480.0
YM,1,long,2025-02-05 11:25:00,2025-02-05 11:35:00,10.0,44727.0,44737.0,44727.0,stop_loss,10.0,50.0
MNQ,4,long,2025-02-05 11:00:00,2025-02-05 16:55:00,355.0,21592.0,21769.5,21592.0,close_all_flatten,710.0,1420.0
YM,1,long,2025-02-05 11:05:00,2025-02-05 16:55:00,350.0,44727.0,45048.0,44727.0,close_all_flatten,321.0,1605.0
MNQ,4,long,2025-02-05 11:25:00,2025-02-05 16:55:00,330.0,21592.0,21769.5,21592.0,close_all_flatten,710.0,1420.0
YM,1,long,2025-02-05 11:25:00,2025-02-05 16:55:00,330.0,44727.0,45048.0,44727.0,close_all_flatten,321.0,1605.0
MGC,5,long,2025-02-05 12:00:00,2025-02-05 16:55:00,295.0,2895.0,2884.5,2895.0,close_all_flatten,-105.0,-525.0
YM,1,short,2025-02-06 11:00:00,2025-02-06 11:05:00,5.0,45055.0,44884.0,45055.0,profit_target,171.0,855.0
MNQ,4,short,2025-02-06 12:00:00,2025-02-06 12:05:00,5.0,21749.0,21769.0,21749.0,stop_loss,-80.0,-160.0
YM,1,short,2025-02-06 11:00:00,2025-02-06 16:55:00,355.0,45055.0,44789.0,45055.0,close_all_flatten,266.0,1330.0
MNQ,4,short,2025-02-06 12:00:00,2025-02-06 16:55:00,295.0,21749.0,21834.25,21749.0,close_all_flatten,-341.0,-682.0
MGC,5,short,2025-02-06 12:00:00,2025-02-06 16:55:00,295.0,2876.0,2880.5,2876.0,close_all_flatten,-45.0,-225.0
MNQ,4,long,2025-02-06 12:50:00,2025-02-06 16:55:00,245.0,21824.25,21834.25,21824.25,close_all_flatten,40.0,80.0
MNQ,4,short,2025-02-07 11:00:00,2025-02-07 11:05:00,5.0,21925.5,21656.0,21925.5,profit_target,1078.0,2156.0
